timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1597196982989,150,Baidu,200,OK,Thread Group 1-1,text,true,,2497,159,1,1,http://www.baidu.com/,150,0,100
