timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1597151371115,111,Baidu,200,OK,Thread Group 1-1,text,true,,2497,159,1,1,http://www.baidu.com/,110,0,65
